EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107762 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
107762,20080407,    7,    0
107762,20080408,    0,    0
107762,20080409,    0,    0
107762,20080410,   17,    0
107762,20080411,   24,    0
107762,20080412,   18,    0
107762,20080413,   27,    0
107762,20080414,    0,    0
107762,20080415,    0,    0
107762,20080416,    0,    0
107762,20080417,    0,    0
107762,20080418,    5,    0
107762,20080419,    0,    0
107762,20080420,    0,    0
107762,20080421,    0,    0
107762,20080422,   80,    0
107762,20080423,   54,    0
107762,20080424,   24,    0
107762,20080425,   38,    0
107762,20080426,   20,    0
107762,20080427,   18,    0
107762,20080428,   14,    0
107762,20080429,    1,    0
107762,20080430,  148,    0
107762,20080501,   14,    0
107762,20080502,    5,    0
107762,20080503,   99,    0
107762,20080504,    2,    0
107762,20080505,    0,    0
107762,20080506,    0,    0
107762,20080507,    0,    0
107762,20080508,   41,    0
107762,20080509,    7,    0
107762,20080510,   53,    0
107762,20080511,    0,    0
107762,20080512,    0,    0
107762,20080513,    0,    0
107762,20080514,    0,    0
107762,20080515,    0,    0
107762,20080516,    2,    0
107762,20080517,   29,    0
107762,20080518,    6,    0
107762,20080519,    0,    0
107762,20080520,    0,    0
107762,20080521,  218,    0
107762,20080522,   18,    0
107762,20080523,    1,    0
107762,20080524,    0,    0
107762,20080525,    2,    0
107762,20080526,   52,    0
107762,20080527,    1,    0
107762,20080528,    0,    0
107762,20080529,    8,    0
107762,20080530,    0,    0
107762,20080531,    0,    0
107762,20080601,   44,    0
107762,20080602,    2,    0
107762,20080603,    0,    0
107762,20080604,   79,    0
107762,20080605,    0,    0
107762,20080606,    0,    0
107762,20080607,    0,    0
107762,20080608,    0,    0
107762,20080609,    0,    0
107762,20080610,    0,    0
107762,20080611,    8,    0
107762,20080612,    0,    0
107762,20080613,    0,    0
107762,20080614,    0,    0
107762,20080615,    0,    0
107762,20080616,    0,    0
107762,20080617,   28,    0
107762,20080618,  277,    0
107762,20080619,   10,    0
107762,20080620,  187,    0
107762,20080621,  212,    0
107762,20080622,    0,    0
107762,20080623,    0,    0
107762,20080624,   47,    0
107762,20080625,   16,    0
107762,20080626,  109,    0
107762,20080627,    6,    0
107762,20080628,   14,    0
107762,20080629,    0,    0
107762,20080630,   79,    0
107762,20080701,   70,    0
107762,20080702,   81,    0
107762,20080703,   97,    0
107762,20080704,  227,    0
107762,20080705,    5,    0
107762,20080706,   35,    0
107762,20080707,    3,    0
107762,20080708,   54,    0
107762,20080709,    8,    0
107762,20080710,    7,    0
107762,20080711,    0,    0
107762,20080712,   16,    0
107762,20080713,    0,    0
107762,20080714,    0,    0
107762,20080715,    0,    0
107762,20080716,    0,    0
107762,20080717,    2,    0
107762,20080718,    1,    0
107762,20080719,    0,    0
107762,20080720,    0,    0
107762,20080721,    0,    0
107762,20080722,    0,    0
107762,20080723,    0,    0
107762,20080724,   12,    0
107762,20080725,    6,    0
107762,20080726,    0,    0
107762,20080727,    0,    0
107762,20080728,  168,    0
107762,20080729,  171,    0
107762,20080730,  189,    0
107762,20080731,  239,    0
107762,20080801,    4,    0
107762,20080802,    0,    0
107762,20080803,   18,    0
107762,20080804,   98,    0
107762,20080805,  107,    0
107762,20080806,    8,    0
107762,20080807,    1,    0
107762,20080808,  111,    0
107762,20080809,    9,    0
107762,20080810,   18,    0
107762,20080811,  246,    0
107762,20080812,  171,    0
107762,20080813,   16,    0
107762,20080814,    0,    0
107762,20080815,  141,    0
107762,20080816,  221,    0
107762,20080817,  145,    0
107762,20080818,   79,    0
107762,20080819,   28,    0
107762,20080820,   26,    0
107762,20080821,    0,    0
107762,20080822,    1,    0
107762,20080823,   68,    0
107762,20080824,    0,    0
107762,20080825,    0,    0
107762,20080826,    0,    0
107762,20080827,    0,    0
107762,20080828,    0,    0
107762,20080829,    2,    0
107762,20080830,    0,    0
107762,20080831,   34,    0
107762,20080901,    7,    0
107762,20080902,    8,    0
107762,20080903,    7,    0
107762,20080904,  228,    0
107762,20080905,   71,    0
107762,20080906,    0,    0
107762,20080907,    0,    0
107762,20080908,  168,    0
107762,20080909,    7,    0
107762,20080910,   69,    0
107762,20080911,   13,    0
107762,20080912,    8,    0
107762,20080913,    1,    0
107762,20080914,   98,    0
107762,20080915,    2,    0
107762,20080916,    2,    0
107762,20080917,    0,    0
107762,20080918,    2,    0
107762,20080919,    0,    0
107762,20080920,    0,    0
107762,20080921,    0,    0
107762,20080922,    0,    0
107762,20080923,    0,    0
107762,20080924,    0,    0
107762,20080925,    0,    0
107762,20080926,    0,    0
107762,20080927,    0,    0
107762,20080928,    1,    0
107762,20080929,    0,    0
107762,20080930,    7,    0
107762,20081001,    4,    0
107762,20081002,    8,    0
107762,20081003,   13,    0
107762,20081004,  162,    0
107762,20081005,    5,    0
107762,20081006,   82,    0
107762,20081007,   41,    0
107762,20081008,    2,    0
107762,20081009,  101,    0
107762,20081010,   68,    0
107762,20081011,    3,    0
107762,20081012,    1,    0
107762,20081013,   51,    0
107762,20081014,  198,    0
107762,20081015,    3,    0
107762,20081016,    0,    0
107762,20081017,    0,    0
107762,20081018,   11,    0
107762,20081019,   91,    0
107762,20081020,    7,    0
107762,20081021,    1,    0
107762,20081022,   28,    0
107762,20081023,  154,    0
107762,20081024,    1,    0
107762,20081025,   97,    0
107762,20081026,    6,    0
107762,20081027,    0,    0
107762,20081028,    0,    0
107762,20081029,   55,    0
107762,20081030,   20,    0
107762,20081031,    0,    0
107762,20081101,    0,    0
107762,20081102,    0,    0
107762,20081103,    0,    0
107762,20081104,    2,    0
107762,20081105,    0,    0
107762,20081106,   68,    0
107762,20081107,   89,    0
107762,20081108,  158,    0
107762,20081109,   36,    0
107762,20081110,    7,    0
107762,20081111,    2,    0
107762,20081112,   31,    0
107762,20081113,    2,    0
107762,20081114,    1,    0
107762,20081115,   49,    0
107762,20081116,   15,    0
107762,20081117,    3,    0
107762,20081118,    0,    0
107762,20081119,    1,    0
107762,20081120,    1,    0
107762,20081121,    0,    0
107762,20081122,    5,    0
107762,20081123,   11,    0
107762,20081124,    0,    0
107762,20081125,    0,    0
107762,20081126,   16,    0
107762,20081127,    0,    0
107762,20081128,    0,    0
107762,20081129,    0,    0
107762,20081130,    2,    0
107762,20081201,    0,    0
107762,20081202,   30,    0
107762,20081203,  146,    0
107762,20081204,   26,    0
107762,20081205,    1,    0
107762,20081206,    0,    0
107762,20081207,   22,    0
107762,20081208,   57,    0
107762,20081209,    0,    0
107762,20081210,    6,    0
107762,20081211,   31,    0
107762,20081212,  242,    0
107762,20081213,    0,    0
107762,20081214,    1,    0
107762,20081215,    6,    0
107762,20081216,   26,    0
107762,20081217,    1,    0
107762,20081218,   14,    0
107762,20081219,    3,    0
107762,20081220,    3,    0
107762,20081221,    0,    0
107762,20081222,    0,    0
107762,20081223,    0,    0
107762,20081224,    0,    0
107762,20081225,    0,    0
107762,20081226,    0,    0
107762,20081227,    0,    0
107762,20081228,    0,    0
107762,20081229,    0,    0
107762,20081230,    0,    0
107762,20081231,    0,    0
107762,20090101,    0,    0
107762,20090102,    0,    0
107762,20090103,    0,    0
107762,20090104,    0,    0
107762,20090105,    0,    0
107762,20090106,    0,    0
107762,20090107,    0,    0
107762,20090108,    0,    0
107762,20090109,    0,    0
107762,20090110,   30,    0
107762,20090111,  167,    0
107762,20090112,    8,    0
107762,20090113,   14,    0
107762,20090114,  226,    0
107762,20090115,    8,    0
107762,20090116,   75,    0
107762,20090117,  114,    0
107762,20090118,  102,    0
107762,20090119,   12,    0
107762,20090120,    3,    0
107762,20090121,  159,    0
107762,20090122,   70,    0
107762,20090123,    1,    0
107762,20090124,   93,    0
107762,20090125,   48,    0
107762,20090126,   29,    0
107762,20090127,    1,    0
107762,20090128,    1,    0
107762,20090129,  209,    0
107762,20090130,  157,    0
107762,20090131,  131,    0
107762,20090201,    0,    0
107762,20090202,    0,    0
107762,20090203,   76,    0
107762,20090204,   20,    0
107762,20090205,    1,    0
107762,20090206,    0,    0
107762,20090207,   39,    0
107762,20090208,   18,    0
107762,20090209,    0,    0
107762,20090210,    0,    0
107762,20090211,    1,    0
107762,20090212,   18,    0
107762,20090213,    0,    0
107762,20090214,    0,    0
107762,20090215,    0,    0
107762,20090216,    0,    0
107762,20090217,    0,    0
107762,20090218,    1,    0
107762,20090219,    0,    0
107762,20090220,    0,    0
107762,20090221,    0,    0
107762,20090222,    0,    0
107762,20090223,    1,    0
107762,20090224,    0,    0
107762,20090225,    0,    0
107762,20090226,    0,    0
107762,20090227,    2,    0
107762,20090228,   14,    0
107762,20090301,    1,    0
107762,20090302,    6,    0
107762,20090303,  131,    0
107762,20090304,    5,    0
107762,20090305,    3,    0
107762,20090306,    2,    0
107762,20090307,    9,    0
107762,20090308,   11,    0
107762,20090309,   42,    0
107762,20090310,    6,    0
107762,20090311,    3,    0
107762,20090312,    0,    0
107762,20090313,   26,    0
107762,20090314,    0,    0
107762,20090315,    0,    0
107762,20090316,    0,    0
107762,20090317,    0,    0
107762,20090318,    0,    0
107762,20090319,    0,    0
107762,20090320,    0,    0
107762,20090321,    0,    0
107762,20090322,    0,    0
107762,20090323,    0,    0
107762,20090324,    0,    0
107762,20090325,    6,    0
107762,20090326,    1,    0
107762,20090327,    6,    0
107762,20090328,    0,    0
107762,20090329,    2,    0
107762,20090330,    0,    0
107762,20090331,    0,    0
107762,20090401,    0,    0
107762,20090402,    0,    0
107762,20090403,   65,    0
107762,20090404,    0,    0
107762,20090405,   41,    0
107762,20090406,   73,    0
107762,20090407,  121,    0
107762,20090408,  127,    0
107762,20090409,  110,    0
107762,20090410,    0,    0
107762,20090411,    0,    0
107762,20090412,   84,    0
107762,20090413,   66,    0
107762,20090414,   18,    0
107762,20090415,   23,    0
107762,20090416,   21,    0
107762,20090417,    1,    0
107762,20090418,    0,    0
107762,20090419,    0,    0
107762,20090420,    0,    0
107762,20090421,    0,    0
107762,20090422,   19,    0
107762,20090423,   99,    0
107762,20090424,  197,    0
107762,20090425,   29,    0
107762,20090426,   24,    0
107762,20090427,   10,    0
107762,20090428,    0,    0
107762,20090429,   61,    0
107762,20090430,  166,    0
107762,20090501,   29,    0
107762,20090502,    1,    0
107762,20090503,    0,    0
107762,20090504,    0,    0
107762,20090505,    0,    0
107762,20090506,    7,    0
107762,20090507,   14,    0
107762,20090508,   29,    0
107762,20090509,    2,    0
107762,20090510,    0,    0
107762,20090511,    0,    0
107762,20090512,    0,    0
107762,20090513,    7,    0
107762,20090514,   78,    0
107762,20090515,  118,    0
107762,20090516,   83,    0
107762,20090517,  105,    0
107762,20090518,   99,    0
107762,20090519,    1,    0
107762,20090520,    0,    0
107762,20090521,   28,    0
107762,20090522,   11,    0
107762,20090523,   10,    0
107762,20090524,    0,    0
107762,20090525,    8,    0
107762,20090526,   65,    0
107762,20090527,    2,    0
107762,20090528,    0,    0
107762,20090529,    0,    0
107762,20090530,    0,    0
107762,20090531,    0,    0
107762,20090601,    0,    0
107762,20090602,    0,    0
107762,20090603,    0,    0
107762,20090604,    0,    0
107762,20090605,    7,    0
107762,20090606,   84,    0
107762,20090607,    3,    0
107762,20090608,    9,    0
107762,20090609,    0,    0
107762,20090610,    0,    0
107762,20090611,   23,    0
107762,20090612,   24,    0
107762,20090613,  133,    0
107762,20090614,   43,    0
107762,20090615,    7,    0
107762,20090616,  193,    0
107762,20090617,   38,    0
107762,20090618,   16,    0
107762,20090619,    0,    0
107762,20090620,    0,    0
107762,20090621,    0,    0
107762,20090622,    0,    0
107762,20090623,    0,    0
107762,20090624,    0,    0
107762,20090625,   81,    0
107762,20090626,    1,    0
107762,20090627,    0,    0
107762,20090628,   30,    0
107762,20090629,    0,    0
107762,20090630,  191,    0
107762,20090701,  146,    0
107762,20090702,   31,    0
107762,20090703,  116,    0
107762,20090704,   93,    0
107762,20090705,   46,    0
107762,20090706,   19,    0
107762,20090707,    0,    0
107762,20090708,    0,    0
107762,20090709,    0,    0
107762,20090710,   50,    0
107762,20090711,  385,    0
107762,20090712,    2,    0
107762,20090713,  236,    0
107762,20090714,   16,    0
107762,20090715,  101,    0
107762,20090716,    5,    0
107762,20090717,    0,    0
107762,20090718,   40,    0
107762,20090719,    1,    0
107762,20090720,  141,    0
107762,20090721,  152,    0
107762,20090722,    2,    0
107762,20090723,    5,    0
107762,20090724,   15,    0
107762,20090725,  115,    0
107762,20090726,    0,    0
107762,20090727,   13,    0
107762,20090728,   88,    0
107762,20090729,   29,    0
107762,20090730,   40,    0
107762,20090731,  197,    0
107762,20090801,    1,    0
107762,20090802,   78,    0
107762,20090803,  153,    0
107762,20090804,    2,    0
107762,20090805,    8,    0
107762,20090806,    0,    0
107762,20090807,    0,    0
107762,20090808,    1,    0
107762,20090809,   15,    0
107762,20090810,    0,    0
107762,20090811,    0,    0
107762,20090812,    7,    0
107762,20090813,    9,    0
107762,20090814,   27,    0
107762,20090815,   24,    0
107762,20090816,    1,    0
107762,20090817,    0,    0
107762,20090818,   56,    0
107762,20090819,  325,    0
107762,20090820,   22,    0
107762,20090821,    3,    0
107762,20090822,   83,    0
107762,20090823,   12,    0
107762,20090824,   46,    0
107762,20090825,  160,    0
107762,20090826,    2,    0
107762,20090827,    7,    0
107762,20090828,    4,    0
107762,20090829,   13,    0
107762,20090830,  105,    0
107762,20090831,  119,    0
107762,20090901,   61,    0
107762,20090902,  268,    0
107762,20090903,   22,    0
107762,20090904,    0,    0
107762,20090905,    0,    0
107762,20090906,  122,    0
107762,20090907,   46,    0
107762,20090908,   30,    0
107762,20090909,    0,    0
107762,20090910,    0,    0
107762,20090911,    0,    0
107762,20090912,    0,    0
107762,20090913,    0,    0
107762,20090914,    0,    0
107762,20090915,    0,    0
107762,20090916,    0,    0
107762,20090917,    0,    0
107762,20090918,    0,    0
107762,20090919,    1,    0
107762,20090920,    0,    0
107762,20090921,    0,    0
107762,20090922,    0,    0
107762,20090923,    1,    0
107762,20090924,    0,    0
107762,20090925,    0,    0
107762,20090926,    0,    0
107762,20090927,    0,    0
107762,20090928,    0,    0
107762,20090929,    0,    0
107762,20090930,    2,    0
107762,20091001,    0,    0
107762,20091002,    0,    0
107762,20091003,    0,    0
107762,20091004,    0,    0
107762,20091005,   70,    0
107762,20091006,  159,    0
107762,20091007,    0,    0
107762,20091008,    0,    0
107762,20091009,   68,    0
107762,20091010,   11,    0
107762,20091011,    1,    0
107762,20091012,    0,    0
107762,20091013,    8,    0
107762,20091014,    3,    0
107762,20091015,    0,    0
107762,20091016,    0,    0
107762,20091017,    0,    0
107762,20091018,   29,    0
107762,20091019,  109,    0
107762,20091020,   32,    0
107762,20091021,   81,    0
107762,20091022,   12,    0
107762,20091023,  122,    0
107762,20091024,    0,    0
107762,20091025,    0,    0
107762,20091026,   28,    0
107762,20091027,   30,    0
107762,20091028,   16,    0
107762,20091029,  128,    0
107762,20091030,  205,    0
107762,20091031,  331,    0
107762,20091101,   12,    0
107762,20091102,   36,    0
107762,20091103,   21,    0
107762,20091104,    7,    0
107762,20091105,   45,    0
107762,20091106,   25,    0
107762,20091107,   12,    0
107762,20091108,    1,    0
107762,20091109,  150,    0
107762,20091110,    1,    0
107762,20091111,  156,    0
107762,20091112,  203,    0
107762,20091113,  166,    0
107762,20091114,   49,    0
107762,20091115,  196,    0
107762,20091116,    4,    0
107762,20091117,  101,    0
107762,20091118,  285,    0
107762,20091119,  279,    0
107762,20091120,   24,    0
107762,20091121,   86,    0
107762,20091122,    6,    0
107762,20091123,-9999,    9
107762,20091124,-9999,    9
107762,20091125,    1,    0
107762,20091126,    0,    0
107762,20091127,   62,    0
107762,20091128,   18,    0
107762,20091129,    4,    0
107762,20091130,    2,    0
107762,20091201,  102,    0
107762,20091202,   23,    0
107762,20091203,    6,    0
107762,20091204,  138,    0
107762,20091205,   68,    0
107762,20091206,   52,    0
107762,20091207,   12,    0
107762,20091208,   48,    0
107762,20091209,   16,    0
107762,20091210,    1,    0
107762,20091211,    0,    0
107762,20091212,    0,    0
107762,20091213,    0,    0
107762,20091214,    0,    0
107762,20091215,    0,    0
107762,20091216,    0,    0
107762,20091217,    0,    0
107762,20091218,    0,    0
107762,20091219,    7,    0
107762,20091220,    0,    0
107762,20091221,    0,    0
107762,20091222,    0,    0
107762,20091223,   77,    0
107762,20091224,    1,    0
107762,20091225,   70,    0
107762,20091226,   11,    0
107762,20091227,    0,    0
107762,20091228,   32,    0
107762,20091229,  177,    0
107762,20091230,  162,    0
107762,20091231,    0,    0
107762,20100101,    0,    0
107762,20100102,    6,    0
107762,20100103,    0,    0
107762,20100104,    0,    0
107762,20100105,    0,    0
107762,20100106,    0,    0
107762,20100107,    0,    0
107762,20100108,    0,    0
107762,20100109,    0,    0
107762,20100110,  118,    0
107762,20100111,   38,    0
107762,20100112,  440,    0
107762,20100113,    5,    0
107762,20100114,  127,    0
107762,20100115,  268,    0
107762,20100116,    0,    0
107762,20100117,   19,    0
107762,20100118,    2,    0
107762,20100119,    3,    0
107762,20100120,  114,    0
107762,20100121,-9999,    9
107762,20100122,-9999,    9
107762,20100123,    2,    0
107762,20100124,    0,    0
107762,20100125,    0,    0
107762,20100126,    0,    0
107762,20100127,    0,    0
107762,20100128,    1,    0
107762,20100129,    0,    0
107762,20100130,    0,    0
107762,20100131,    0,    0
107762,20100201,    2,    0
107762,20100202,   31,    0
107762,20100203,   94,    0
107762,20100204,  147,    0
107762,20100205,   19,    0
107762,20100206,    0,    0
107762,20100207,    0,    0
107762,20100208,    1,    0
107762,20100209,    0,    0
107762,20100210,    0,    0
107762,20100211,    0,    0
107762,20100212,    0,    0
107762,20100213,    0,    0
107762,20100214,    0,    0
107762,20100215,    2,    0
107762,20100216,    1,    0
107762,20100217,    1,    0
107762,20100218,    0,    0
107762,20100219,    1,    0
107762,20100220,    0,    0
107762,20100221,    0,    0
107762,20100222,    0,    0
107762,20100223,   95,    0
107762,20100224,    0,    0
107762,20100225,    1,    0
107762,20100226,    0,    0
107762,20100227,   11,    0
107762,20100228,    0,    0
107762,20100301,    0,    0
107762,20100302,    0,    0
107762,20100303,    0,    0
107762,20100304,    0,    0
107762,20100305,    0,    0
107762,20100306,    0,    0
107762,20100307,    4,    0
107762,20100308,    0,    0
107762,20100309,    0,    0
107762,20100310,    0,    0
107762,20100311,    0,    0
107762,20100312,    0,    0
107762,20100313,    0,    0
107762,20100314,    0,    0
107762,20100315,    0,    0
107762,20100316,    0,    0
107762,20100317,    1,    0
107762,20100318,   91,    0
107762,20100319,   90,    0
107762,20100320,    2,    0
107762,20100321,   69,    0
107762,20100322,    1,    0
107762,20100323,   89,    0
107762,20100324,   69,    0
107762,20100325,   26,    0
107762,20100326,    1,    0
107762,20100327,    0,    0
107762,20100328,  101,    0
107762,20100329,  134,    0
107762,20100330,   43,    0
107762,20100331,    1,    0
107762,20100401,-9999,    9
107762,20100402,-9999,    9
107762,20100403,-9999,    9
107762,20100404,-9999,    9
107762,20100405,-9999,    9
107762,20100406,-9999,    9
107762,20100407,-9999,    9
107762,20100408,-9999,    9
107762,20100409,-9999,    9
107762,20100410,-9999,    9
107762,20100411,-9999,    9
107762,20100412,-9999,    9
107762,20100413,-9999,    9
107762,20100414,-9999,    9
107762,20100415,-9999,    9
107762,20100416,-9999,    9
107762,20100417,-9999,    9
107762,20100418,-9999,    9
107762,20100419,-9999,    9
107762,20100420,-9999,    9
107762,20100421,-9999,    9
107762,20100422,-9999,    9
107762,20100423,-9999,    9
107762,20100424,-9999,    9
107762,20100425,-9999,    9
107762,20100426,-9999,    9
107762,20100427,-9999,    9
107762,20100428,-9999,    9
107762,20100429,-9999,    9
107762,20100430,-9999,    9
107762,20100501,-9999,    9
107762,20100502,-9999,    9
107762,20100503,-9999,    9
107762,20100504,-9999,    9
107762,20100505,-9999,    9
107762,20100506,-9999,    9
107762,20100507,-9999,    9
107762,20100508,-9999,    9
107762,20100509,-9999,    9
107762,20100510,-9999,    9
107762,20100511,-9999,    9
107762,20100512,-9999,    9
107762,20100513,-9999,    9
107762,20100514,-9999,    9
107762,20100515,-9999,    9
107762,20100516,-9999,    9
107762,20100517,-9999,    9
107762,20100518,-9999,    9
107762,20100519,-9999,    9
107762,20100520,-9999,    9
107762,20100521,-9999,    9
107762,20100522,-9999,    9
107762,20100523,-9999,    9
107762,20100524,-9999,    9
107762,20100525,-9999,    9
107762,20100526,-9999,    9
107762,20100527,-9999,    9
107762,20100528,-9999,    9
107762,20100529,-9999,    9
107762,20100530,-9999,    9
107762,20100531,-9999,    9
107762,20100601,-9999,    9
107762,20100602,-9999,    9
107762,20100603,-9999,    9
107762,20100604,-9999,    9
107762,20100605,-9999,    9
107762,20100606,-9999,    9
107762,20100607,-9999,    9
107762,20100608,-9999,    9
107762,20100609,-9999,    9
107762,20100610,-9999,    9
107762,20100611,-9999,    9
107762,20100612,-9999,    9
107762,20100613,-9999,    9
107762,20100614,-9999,    9
107762,20100615,-9999,    9
107762,20100616,-9999,    9
107762,20100617,-9999,    9
107762,20100618,-9999,    9
107762,20100619,-9999,    9
107762,20100620,-9999,    9
107762,20100621,-9999,    9
107762,20100622,-9999,    9
107762,20100623,-9999,    9
107762,20100624,-9999,    9
107762,20100625,-9999,    9
107762,20100626,-9999,    9
107762,20100627,-9999,    9
107762,20100628,-9999,    9
107762,20100629,-9999,    9
107762,20100630,-9999,    9
107762,20100701,-9999,    9
107762,20100702,-9999,    9
107762,20100703,-9999,    9
107762,20100704,-9999,    9
107762,20100705,-9999,    9
107762,20100706,-9999,    9
107762,20100707,-9999,    9
107762,20100708,-9999,    9
107762,20100709,-9999,    9
107762,20100710,-9999,    9
107762,20100711,-9999,    9
107762,20100712,-9999,    9
107762,20100713,-9999,    9
107762,20100714,-9999,    9
107762,20100715,-9999,    9
107762,20100716,-9999,    9
107762,20100717,-9999,    9
107762,20100718,-9999,    9
107762,20100719,-9999,    9
107762,20100720,-9999,    9
107762,20100721,-9999,    9
107762,20100722,-9999,    9
107762,20100723,-9999,    9
107762,20100724,-9999,    9
107762,20100725,-9999,    9
107762,20100726,-9999,    9
107762,20100727,-9999,    9
107762,20100728,-9999,    9
107762,20100729,-9999,    9
107762,20100730,-9999,    9
107762,20100731,-9999,    9
107762,20100801,-9999,    9
107762,20100802,-9999,    9
107762,20100803,-9999,    9
107762,20100804,-9999,    9
107762,20100805,-9999,    9
107762,20100806,-9999,    9
107762,20100807,-9999,    9
107762,20100808,-9999,    9
107762,20100809,-9999,    9
107762,20100810,-9999,    9
107762,20100811,-9999,    9
107762,20100812,-9999,    9
107762,20100813,-9999,    9
107762,20100814,-9999,    9
107762,20100815,-9999,    9
107762,20100816,-9999,    9
107762,20100817,-9999,    9
107762,20100818,-9999,    9
107762,20100819,-9999,    9
107762,20100820,-9999,    9
107762,20100821,-9999,    9
107762,20100822,-9999,    9
107762,20100823,-9999,    9
107762,20100824,-9999,    9
107762,20100825,-9999,    9
107762,20100826,-9999,    9
107762,20100827,-9999,    9
107762,20100828,-9999,    9
107762,20100829,-9999,    9
107762,20100830,-9999,    9
107762,20100831,-9999,    9
107762,20100901,-9999,    9
107762,20100902,-9999,    9
107762,20100903,-9999,    9
107762,20100904,-9999,    9
107762,20100905,-9999,    9
107762,20100906,-9999,    9
107762,20100907,-9999,    9
107762,20100908,-9999,    9
107762,20100909,-9999,    9
107762,20100910,-9999,    9
107762,20100911,-9999,    9
107762,20100912,-9999,    9
107762,20100913,-9999,    9
107762,20100914,-9999,    9
107762,20100915,-9999,    9
107762,20100916,-9999,    9
107762,20100917,-9999,    9
107762,20100918,-9999,    9
107762,20100919,-9999,    9
107762,20100920,-9999,    9
107762,20100921,-9999,    9
107762,20100922,-9999,    9
107762,20100923,-9999,    9
107762,20100924,-9999,    9
107762,20100925,-9999,    9
107762,20100926,-9999,    9
107762,20100927,-9999,    9
107762,20100928,-9999,    9
107762,20100929,-9999,    9
107762,20100930,-9999,    9
107762,20101001,-9999,    9
107762,20101002,-9999,    9
107762,20101003,-9999,    9
107762,20101004,-9999,    9
107762,20101005,-9999,    9
107762,20101006,-9999,    9
107762,20101007,-9999,    9
107762,20101008,-9999,    9
107762,20101009,-9999,    9
107762,20101010,-9999,    9
107762,20101011,-9999,    9
107762,20101012,-9999,    9
107762,20101013,-9999,    9
107762,20101014,-9999,    9
107762,20101015,-9999,    9
107762,20101016,-9999,    9
107762,20101017,-9999,    9
107762,20101018,-9999,    9
107762,20101019,-9999,    9
107762,20101020,-9999,    9
107762,20101021,-9999,    9
107762,20101022,-9999,    9
107762,20101023,-9999,    9
107762,20101024,-9999,    9
107762,20101025,-9999,    9
107762,20101026,-9999,    9
107762,20101027,-9999,    9
107762,20101028,-9999,    9
107762,20101029,-9999,    9
107762,20101030,-9999,    9
107762,20101031,-9999,    9
107762,20101101,-9999,    9
107762,20101102,-9999,    9
107762,20101103,-9999,    9
107762,20101104,-9999,    9
107762,20101105,-9999,    9
107762,20101106,-9999,    9
107762,20101107,-9999,    9
107762,20101108,-9999,    9
107762,20101109,-9999,    9
107762,20101110,-9999,    9
107762,20101111,-9999,    9
107762,20101112,-9999,    9
107762,20101113,-9999,    9
107762,20101114,-9999,    9
107762,20101115,-9999,    9
107762,20101116,-9999,    9
107762,20101117,-9999,    9
107762,20101118,-9999,    9
107762,20101119,-9999,    9
107762,20101120,-9999,    9
107762,20101121,-9999,    9
107762,20101122,-9999,    9
107762,20101123,-9999,    9
107762,20101124,-9999,    9
107762,20101125,-9999,    9
107762,20101126,-9999,    9
107762,20101127,-9999,    9
107762,20101128,-9999,    9
107762,20101129,-9999,    9
107762,20101130,-9999,    9
107762,20101201,-9999,    9
107762,20101202,-9999,    9
107762,20101203,-9999,    9
107762,20101204,-9999,    9
107762,20101205,-9999,    9
107762,20101206,-9999,    9
107762,20101207,-9999,    9
107762,20101208,-9999,    9
107762,20101209,-9999,    9
107762,20101210,-9999,    9
107762,20101211,-9999,    9
107762,20101212,-9999,    9
107762,20101213,-9999,    9
107762,20101214,-9999,    9
107762,20101215,-9999,    9
107762,20101216,-9999,    9
107762,20101217,-9999,    9
107762,20101218,-9999,    9
107762,20101219,-9999,    9
107762,20101220,-9999,    9
107762,20101221,-9999,    9
107762,20101222,-9999,    9
107762,20101223,-9999,    9
107762,20101224,-9999,    9
107762,20101225,-9999,    9
107762,20101226,-9999,    9
107762,20101227,-9999,    9
107762,20101228,-9999,    9
107762,20101229,-9999,    9
107762,20101230,-9999,    9
107762,20101231,-9999,    9
107762,20110101,-9999,    9
107762,20110102,-9999,    9
107762,20110103,-9999,    9
107762,20110104,-9999,    9
107762,20110105,-9999,    9
107762,20110106,-9999,    9
107762,20110107,-9999,    9
107762,20110108,-9999,    9
107762,20110109,-9999,    9
107762,20110110,-9999,    9
107762,20110111,-9999,    9
107762,20110112,-9999,    9
107762,20110113,-9999,    9
107762,20110114,-9999,    9
107762,20110115,-9999,    9
107762,20110116,-9999,    9
107762,20110117,-9999,    9
107762,20110118,-9999,    9
107762,20110119,-9999,    9
107762,20110120,-9999,    9
107762,20110121,-9999,    9
107762,20110122,-9999,    9
