EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107547 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
107547,19830526,-9999,    9
107547,19830527,-9999,    9
107547,19830528,-9999,    9
107547,19830529,-9999,    9
107547,19830530,-9999,    9
107547,19830531,-9999,    9
107547,19830601,-9999,    9
107547,19830602,-9999,    9
107547,19830603,-9999,    9
107547,19830604,-9999,    9
107547,19830605,-9999,    9
107547,19830606,-9999,    9
107547,19830607,-9999,    9
107547,19830608,-9999,    9
107547,19830609,-9999,    9
107547,19830610,-9999,    9
107547,19830611,-9999,    9
107547,19830612,-9999,    9
107547,19830613,-9999,    9
107547,19830614,-9999,    9
107547,19830615,-9999,    9
107547,19830616,-9999,    9
107547,19830617,-9999,    9
107547,19830618,-9999,    9
107547,19830619,-9999,    9
107547,19830620,-9999,    9
107547,19830621,-9999,    9
107547,19830622,-9999,    9
107547,19830623,-9999,    9
107547,19830624,-9999,    9
107547,19830625,-9999,    9
107547,19830626,-9999,    9
107547,19830627,-9999,    9
107547,19830628,-9999,    9
107547,19830629,-9999,    9
107547,19830630,-9999,    9
107547,19830701,-9999,    9
107547,19830702,-9999,    9
107547,19830703,-9999,    9
107547,19830704,-9999,    9
107547,19830705,-9999,    9
107547,19830706,-9999,    9
107547,19830707,-9999,    9
107547,19830708,-9999,    9
107547,19830709,-9999,    9
107547,19830710,-9999,    9
107547,19830711,-9999,    9
107547,19830712,-9999,    9
107547,19830713,-9999,    9
107547,19830714,-9999,    9
107547,19830715,-9999,    9
107547,19830716,-9999,    9
107547,19830717,-9999,    9
107547,19830718,-9999,    9
107547,19830719,-9999,    9
107547,19830720,-9999,    9
107547,19830721,-9999,    9
107547,19830722,-9999,    9
107547,19830723,-9999,    9
107547,19830724,-9999,    9
107547,19830725,-9999,    9
107547,19830726,-9999,    9
107547,19830727,-9999,    9
107547,19830728,-9999,    9
107547,19830729,-9999,    9
107547,19830730,-9999,    9
107547,19830731,-9999,    9
107547,19830801,-9999,    9
107547,19830802,-9999,    9
107547,19830803,-9999,    9
107547,19830804,-9999,    9
107547,19830805,-9999,    9
107547,19830806,-9999,    9
107547,19830807,-9999,    9
107547,19830808,-9999,    9
107547,19830809,-9999,    9
107547,19830810,-9999,    9
107547,19830811,-9999,    9
107547,19830812,-9999,    9
107547,19830813,-9999,    9
107547,19830814,-9999,    9
107547,19830815,-9999,    9
107547,19830816,-9999,    9
107547,19830817,-9999,    9
107547,19830818,-9999,    9
107547,19830819,-9999,    9
107547,19830820,-9999,    9
107547,19830821,-9999,    9
107547,19830822,-9999,    9
107547,19830823,-9999,    9
107547,19830824,-9999,    9
107547,19830825,-9999,    9
107547,19830826,-9999,    9
107547,19830827,-9999,    9
107547,19830828,-9999,    9
107547,19830829,-9999,    9
107547,19830830,-9999,    9
107547,19830831,-9999,    9
107547,19830901,-9999,    9
107547,19830902,-9999,    9
107547,19830903,-9999,    9
107547,19830904,-9999,    9
107547,19830905,-9999,    9
107547,19830906,-9999,    9
107547,19830907,-9999,    9
107547,19830908,-9999,    9
107547,19830909,-9999,    9
107547,19830910,-9999,    9
107547,19830911,-9999,    9
107547,19830912,-9999,    9
107547,19830913,-9999,    9
107547,19830914,-9999,    9
107547,19830915,-9999,    9
107547,19830916,-9999,    9
107547,19830917,-9999,    9
107547,19830918,-9999,    9
107547,19830919,-9999,    9
107547,19830920,-9999,    9
107547,19830921,-9999,    9
107547,19830922,-9999,    9
107547,19830923,-9999,    9
107547,19830924,-9999,    9
107547,19830925,-9999,    9
107547,19830926,-9999,    9
107547,19830927,-9999,    9
107547,19830928,-9999,    9
107547,19830929,-9999,    9
107547,19830930,-9999,    9
107547,19831001,-9999,    9
107547,19831002,-9999,    9
107547,19831003,-9999,    9
107547,19831004,-9999,    9
107547,19831005,-9999,    9
107547,19831006,-9999,    9
107547,19831007,-9999,    9
107547,19831008,-9999,    9
107547,19831009,-9999,    9
107547,19831010,-9999,    9
107547,19831011,-9999,    9
107547,19831012,-9999,    9
107547,19831013,-9999,    9
107547,19831014,-9999,    9
107547,19831015,   96,    0
107547,19831016,   91,    0
107547,19831017,   97,    0
107547,19831018,  117,    0
107547,19831019,   95,    0
107547,19831020,   66,    0
107547,19831021,   86,    0
107547,19831022,   98,    0
107547,19831023,  102,    0
107547,19831024,   63,    0
107547,19831025,   78,    0
107547,19831026,   69,    0
107547,19831027,  110,    0
107547,19831028,   61,    0
107547,19831029,   49,    0
107547,19831030,-9999,    9
107547,19831031,  111,    0
107547,19831101,  128,    0
107547,19831102,  129,    0
107547,19831103,  101,    0
107547,19831104,   94,    0
107547,19831105,   73,    0
107547,19831106,   85,    0
107547,19831107,  124,    0
107547,19831108,  130,    0
107547,19831109,  111,    0
107547,19831110,  120,    0
107547,19831111,  117,    0
107547,19831112,  109,    0
107547,19831113,   89,    0
107547,19831114,   61,    0
107547,19831115,   42,    0
107547,19831116,   55,    0
107547,19831117,   68,    0
107547,19831118,   62,    0
107547,19831119,   67,    0
107547,19831120,   74,    0
107547,19831121,   37,    0
107547,19831122,   43,    0
107547,19831123,   49,    0
107547,19831124,   61,    0
107547,19831125,  103,    0
107547,19831126,  109,    0
107547,19831127,  106,    0
107547,19831128,   86,    0
107547,19831129,   77,    0
107547,19831130,   82,    0
107547,19831201,  112,    0
107547,19831202,  108,    0
107547,19831203,  101,    0
107547,19831204,   95,    0
107547,19831205,   86,    0
107547,19831206,   51,    0
107547,19831207,   55,    0
107547,19831208,  105,    0
107547,19831209,   74,    0
107547,19831210,   30,    0
107547,19831211,   35,    0
107547,19831212,   57,    0
107547,19831213,   68,    0
107547,19831214,   54,    0
107547,19831215,   63,    0
107547,19831216,   66,    0
107547,19831217,   48,    0
107547,19831218,   56,    0
107547,19831219,   65,    0
107547,19831220,   53,    0
107547,19831221,   72,    0
107547,19831222,   81,    0
107547,19831223,   82,    0
107547,19831224,  100,    0
107547,19831225,   92,    0
107547,19831226,   82,    0
107547,19831227,   96,    0
107547,19831228,  104,    0
107547,19831229,   91,    0
107547,19831230,   83,    0
107547,19831231,   84,    0
107547,19840101,  105,    0
107547,19840102,-9999,    9
107547,19840103,-9999,    9
107547,19840104,-9999,    9
107547,19840105,-9999,    9
107547,19840106,   74,    0
107547,19840107,   54,    0
107547,19840108,   41,    0
107547,19840109,   38,    0
107547,19840110,   57,    0
107547,19840111,   96,    0
107547,19840112,   67,    0
107547,19840113,   46,    0
107547,19840114,   17,    0
107547,19840115,   50,    0
107547,19840116,   62,    0
107547,19840117,-9999,    9
107547,19840118,   19,    0
107547,19840119,    2,    0
107547,19840120,   17,    0
107547,19840121,   39,    0
107547,19840122,   38,    0
107547,19840123,   28,    0
107547,19840124,   28,    0
107547,19840125,   23,    0
107547,19840126,   30,    0
107547,19840127,   48,    0
107547,19840128,   56,    0
107547,19840129,   52,    0
107547,19840130,   54,    0
107547,19840131,   52,    0
107547,19840201,   67,    0
107547,19840202,   75,    0
107547,19840203,   77,    0
107547,19840204,   84,    0
107547,19840205,   59,    0
107547,19840206,   78,    0
107547,19840207,   80,    0
107547,19840208,   62,    0
107547,19840209,   52,    0
107547,19840210,   64,    0
107547,19840211,   61,    0
107547,19840212,   69,    0
107547,19840213,   69,    0
107547,19840214,   32,    0
107547,19840215,   41,    0
107547,19840216,   70,    0
107547,19840217,   64,    0
107547,19840218,   69,    0
107547,19840219,   70,    0
107547,19840220,   32,    0
107547,19840221,   59,    0
107547,19840222,   63,    0
107547,19840223,   54,    0
107547,19840224,   39,    0
107547,19840225,   40,    0
107547,19840226,   28,    0
107547,19840227,   38,    0
107547,19840228,   46,    0
107547,19840229,   42,    0
107547,19840301,   76,    0
107547,19840302,   47,    0
107547,19840303,   51,    0
107547,19840304,   81,    0
107547,19840305,   97,    0
107547,19840306,   90,    0
107547,19840307,   88,    0
107547,19840308,   78,    0
107547,19840309,   47,    0
107547,19840310,   73,    0
107547,19840311,   72,    0
107547,19840312,   49,    0
107547,19840313,   38,    0
107547,19840314,   38,    0
107547,19840315,   37,    0
107547,19840316,   38,    0
107547,19840317,   34,    0
107547,19840318,   35,    0
107547,19840319,   28,    0
107547,19840320,   46,    0
107547,19840321,   49,    0
107547,19840322,   68,    0
107547,19840323,   74,    0
107547,19840324,   36,    0
107547,19840325,   57,    0
107547,19840326,   58,    0
107547,19840327,   72,    0
107547,19840328,   58,    0
107547,19840329,   61,    0
107547,19840330,   60,    0
107547,19840331,   33,    0
107547,19840401,   41,    0
107547,19840402,   43,    0
107547,19840403,   54,    0
107547,19840404,   60,    0
107547,19840405,   81,    0
107547,19840406,   94,    0
107547,19840407,   88,    0
107547,19840408,   75,    0
107547,19840409,   81,    0
107547,19840410,   85,    0
107547,19840411,   90,    0
107547,19840412,   61,    0
107547,19840413,   89,    0
107547,19840414,   84,    0
107547,19840415,   59,    0
107547,19840416,   68,    0
107547,19840417,   64,    0
107547,19840418,   84,    0
107547,19840419,  108,    0
107547,19840420,  100,    0
107547,19840421,  114,    0
107547,19840422,  136,    0
107547,19840423,  133,    0
107547,19840424,  134,    0
107547,19840425,  147,    0
107547,19840426,  150,    0
107547,19840427,  145,    0
107547,19840428,  119,    0
107547,19840429,  100,    0
107547,19840430,   99,    0
107547,19840501,  124,    0
107547,19840502,  119,    0
107547,19840503,  107,    0
107547,19840504,  116,    0
107547,19840505,  123,    0
107547,19840506,  105,    0
107547,19840507,   89,    0
107547,19840508,   79,    0
107547,19840509,   98,    0
107547,19840510,   99,    0
107547,19840511,   87,    0
107547,19840512,   89,    0
107547,19840513,   86,    0
107547,19840514,   98,    0
107547,19840515,  107,    0
107547,19840516,   93,    0
107547,19840517,   91,    0
107547,19840518,  111,    0
107547,19840519,  118,    0
107547,19840520,  104,    0
107547,19840521,   96,    0
107547,19840522,  104,    0
107547,19840523,  111,    0
107547,19840524,  125,    0
107547,19840525,  104,    0
107547,19840526,   98,    0
107547,19840527,   88,    0
107547,19840528,  114,    0
107547,19840529,  124,    0
107547,19840530,  121,    0
107547,19840531,-9999,    9
107547,19840601,  105,    0
107547,19840602,  108,    0
107547,19840603,  115,    0
107547,19840604,  104,    0
107547,19840605,  116,    0
107547,19840606,-9999,    9
107547,19840607,  167,    0
107547,19840608,  168,    0
107547,19840609,  134,    0
107547,19840610,  126,    0
107547,19840611,  138,    0
107547,19840612,  156,    0
107547,19840613,  164,    0
107547,19840614,  162,    0
107547,19840615,  179,    0
107547,19840616,  175,    0
107547,19840617,  177,    0
107547,19840618,  177,    0
107547,19840619,  192,    0
107547,19840620,  181,    0
107547,19840621,  135,    0
107547,19840622,  142,    0
107547,19840623,  157,    0
107547,19840624,  147,    0
107547,19840625,  161,    0
107547,19840626,  175,    0
107547,19840627,  168,    0
107547,19840628,  134,    0
107547,19840629,  144,    0
107547,19840630,  134,    0
107547,19840701,  134,    0
107547,19840702,  135,    0
107547,19840703,  143,    0
107547,19840704,  139,    0
107547,19840705,  146,    0
107547,19840706,  181,    0
107547,19840707,  166,    0
107547,19840708,  182,    0
107547,19840709,  162,    0
107547,19840710,  156,    0
107547,19840711,  158,    0
107547,19840712,  146,    0
107547,19840713,  138,    0
107547,19840714,  176,    0
107547,19840715,  158,    0
107547,19840716,  142,    0
107547,19840717,  168,    0
107547,19840718,  172,    0
107547,19840719,  182,    0
107547,19840720,  180,    0
107547,19840721,  164,    0
107547,19840722,  169,    0
107547,19840723,  170,    0
107547,19840724,  187,    0
107547,19840725,  181,    0
107547,19840726,  197,    0
107547,19840727,  191,    0
107547,19840728,  192,    0
107547,19840729,  175,    0
107547,19840730,  168,    0
107547,19840731,  149,    0
107547,19840801,  149,    0
107547,19840802,  182,    0
107547,19840803,  168,    0
107547,19840804,  160,    0
107547,19840805,  140,    0
107547,19840806,  172,    0
107547,19840807,  157,    0
107547,19840808,  139,    0
107547,19840809,  159,    0
107547,19840810,  165,    0
107547,19840811,  170,    0
107547,19840812,  146,    0
107547,19840813,  174,    0
107547,19840814,  155,    0
107547,19840815,  149,    0
107547,19840816,  155,    0
107547,19840817,  168,    0
107547,19840818,-9999,    9
107547,19840819,-9999,    9
107547,19840820,  209,    0
107547,19840821,  190,    0
107547,19840822,  194,    0
107547,19840823,  195,    0
107547,19840824,  181,    0
107547,19840825,-9999,    9
107547,19840826,-9999,    9
107547,19840827,-9999,    9
107547,19840828,-9999,    9
107547,19840829,  180,    0
107547,19840830,  183,    0
107547,19840831,-9999,    9
107547,19840901,-9999,    9
107547,19840902,-9999,    9
107547,19840903,-9999,    9
107547,19840904,-9999,    9
107547,19840905,-9999,    9
107547,19840906,-9999,    9
107547,19840907,-9999,    9
107547,19840908,-9999,    9
107547,19840909,-9999,    9
107547,19840910,  156,    0
107547,19840911,  186,    0
107547,19840912,  161,    0
107547,19840913,  152,    0
107547,19840914,-9999,    9
107547,19840915,  142,    0
107547,19840916,  130,    0
107547,19840917,  124,    0
107547,19840918,  129,    0
107547,19840919,  109,    0
107547,19840920,  103,    0
107547,19840921,  114,    0
107547,19840922,  111,    0
107547,19840923,   99,    0
107547,19840924,  102,    0
107547,19840925,  114,    0
107547,19840926,  130,    0
107547,19840927,  136,    0
107547,19840928,  108,    0
107547,19840929,  103,    0
107547,19840930,   88,    0
107547,19841001,   79,    0
107547,19841002,   80,    0
107547,19841003,   75,    0
107547,19841004,   79,    0
107547,19841005,   84,    0
107547,19841006,   88,    0
107547,19841007,  112,    0
107547,19841008,  119,    0
107547,19841009,  125,    0
107547,19841010,   89,    0
107547,19841011,  129,    0
107547,19841012,  129,    0
107547,19841013,  136,    0
107547,19841014,  143,    0
107547,19841015,  126,    0
107547,19841016,  129,    0
107547,19841017,  112,    0
107547,19841018,  113,    0
107547,19841019,  107,    0
107547,19841020,   91,    0
107547,19841021,   89,    0
107547,19841022,  118,    0
107547,19841023,  101,    0
107547,19841024,  106,    0
107547,19841025,   89,    0
107547,19841026,   74,    0
107547,19841027,   83,    0
107547,19841028,  124,    0
107547,19841029,  124,    0
107547,19841030,  121,    0
107547,19841031,  105,    0
107547,19841101,  121,    0
107547,19841102,   79,    0
107547,19841103,   58,    0
107547,19841104,   55,    0
107547,19841105,   50,    0
107547,19841106,   61,    0
107547,19841107,   78,    0
107547,19841108,   94,    0
107547,19841109,   94,    0
107547,19841110,   89,    0
107547,19841111,  106,    0
107547,19841112,   90,    0
107547,19841113,   63,    0
107547,19841114,   39,    0
107547,19841115,   25,    0
107547,19841116,   49,    0
107547,19841117,-9999,    9
107547,19841118,-9999,    9
107547,19841119,-9999,    9
107547,19841120,-9999,    9
107547,19841121,-9999,    9
107547,19841122,-9999,    9
107547,19841123,   84,    0
107547,19841124,   76,    0
107547,19841125,   61,    0
107547,19841126,   52,    0
107547,19841127,   58,    0
107547,19841128,   81,    0
107547,19841129,   94,    0
107547,19841130,  112,    0
107547,19841201,   33,    0
107547,19841202,   43,    0
107547,19841203,   60,    0
107547,19841204,   72,    0
107547,19841205,   92,    0
107547,19841206,   58,    0
107547,19841207,   72,    0
107547,19841208,  102,    0
107547,19841209,   28,    0
107547,19841210,   44,    0
107547,19841211,   52,    0
107547,19841212,   91,    0
107547,19841213,   95,    0
107547,19841214,   58,    0
107547,19841215,   44,    0
107547,19841216,   50,    0
107547,19841217,   59,    0
107547,19841218,   37,    0
107547,19841219,   69,    0
107547,19841220,   89,    0
107547,19841221,   63,    0
107547,19841222,   74,    0
107547,19841223,  105,    0
107547,19841224,   56,    0
107547,19841225,   48,    0
107547,19841226,   15,    0
107547,19841227,   46,    0
107547,19841228,   57,    0
107547,19841229,   95,    0
107547,19841230,  106,    0
107547,19841231,   84,    0
107547,19850101,   33,    0
107547,19850102,    1,    0
107547,19850103,    3,    0
107547,19850104,   15,    0
107547,19850105,   14,    0
107547,19850106,    9,    0
107547,19850107,   22,    0
107547,19850108,   15,    0
107547,19850109,   20,    0
107547,19850110,   23,    0
107547,19850111,    8,    0
107547,19850112,   19,    0
107547,19850113,    3,    0
107547,19850114,    0,    0
107547,19850115,    5,    0
107547,19850116,  -13,    0
107547,19850117,  -20,    0
107547,19850118,  -14,    0
107547,19850119,    1,    0
107547,19850120,   52,    0
107547,19850121,   70,    0
107547,19850122,   23,    0
107547,19850123,   25,    0
107547,19850124,   42,    0
107547,19850125,   46,    0
107547,19850126,   53,    0
107547,19850127,   44,    0
107547,19850128,   74,    0
107547,19850129,   79,    0
107547,19850130,   71,    0
107547,19850131,   82,    0
107547,19850201,  102,    0
107547,19850202,   96,    0
107547,19850203,   91,    0
107547,19850204,   82,    0
107547,19850205,   66,    0
107547,19850206,   82,    0
107547,19850207,   84,    0
107547,19850208,   74,    0
107547,19850209,   34,    0
107547,19850210,    1,    0
107547,19850211,   -9,    0
107547,19850212,  -16,    0
107547,19850213,   -9,    0
107547,19850214,    3,    0
107547,19850215,    6,    0
107547,19850216,   15,    0
107547,19850217,   30,    0
107547,19850218,   24,    0
107547,19850219,   46,    0
107547,19850220,   81,    0
107547,19850221,   59,    0
107547,19850222,   52,    0
107547,19850223,   73,    0
107547,19850224,   75,    0
107547,19850225,   90,    0
107547,19850226,   75,    0
107547,19850227,   80,    0
107547,19850228,   78,    0
107547,19850301,   68,    0
107547,19850302,   77,    0
107547,19850303,   67,    0
107547,19850304,   69,    0
107547,19850305,   45,    0
107547,19850306,   66,    0
107547,19850307,   69,    0
107547,19850308,   63,    0
107547,19850309,   96,    0
107547,19850310,   96,    0
107547,19850311,   55,    0
107547,19850312,   61,    0
107547,19850313,   60,    0
107547,19850314,   50,    0
107547,19850315,   45,    0
107547,19850316,   25,    0
107547,19850317,   38,    0
107547,19850318,   34,    0
107547,19850319,   42,    0
107547,19850320,   42,    0
107547,19850321,   28,    0
107547,19850322,   30,    0
107547,19850323,   57,    0
107547,19850324,   55,    0
107547,19850325,   35,    0
107547,19850326,   52,    0
107547,19850327,   46,    0
107547,19850328,   40,    0
107547,19850329,   78,    0
107547,19850330,  103,    0
107547,19850331,   96,    0
107547,19850401,   92,    0
107547,19850402,   89,    0
107547,19850403,  104,    0
107547,19850404,   95,    0
107547,19850405,  106,    0
107547,19850406,   94,    0
107547,19850407,   94,    0
107547,19850408,   82,    0
107547,19850409,   85,    0
107547,19850410,   86,    0
107547,19850411,   78,    0
107547,19850412,   82,    0
107547,19850413,   69,    0
107547,19850414,   88,    0
107547,19850415,  124,    0
107547,19850416,  122,    0
107547,19850417,  115,    0
107547,19850418,  100,    0
107547,19850419,  114,    0
107547,19850420,   66,    0
107547,19850421,   61,    0
107547,19850422,   89,    0
107547,19850423,   78,    0
107547,19850424,   66,    0
107547,19850425,   81,    0
107547,19850426,   91,    0
107547,19850427,   87,    0
107547,19850428,   57,    0
107547,19850429,   97,    0
107547,19850430,-9999,    9
107547,19850501,   77,    0
107547,19850502,   96,    0
107547,19850503,   72,    0
107547,19850504,   68,    0
107547,19850505,   66,    0
107547,19850506,   79,    0
107547,19850507,   91,    0
107547,19850508,  109,    0
107547,19850509,   76,    0
107547,19850510,  101,    0
107547,19850511,  106,    0
107547,19850512,  102,    0
107547,19850513,  120,    0
107547,19850514,  119,    0
107547,19850515,  121,    0
107547,19850516,  129,    0
107547,19850517,  145,    0
107547,19850518,  133,    0
107547,19850519,  120,    0
107547,19850520,  111,    0
107547,19850521,  114,    0
107547,19850522,  120,    0
107547,19850523,  112,    0
107547,19850524,  121,    0
107547,19850525,  118,    0
107547,19850526,  125,    0
107547,19850527,  126,    0
107547,19850528,   89,    0
107547,19850529,  103,    0
107547,19850530,  119,    0
107547,19850531,  132,    0
107547,19850601,  136,    0
107547,19850602,  147,    0
107547,19850603,  161,    0
107547,19850604,  176,    0
107547,19850605,  124,    0
107547,19850606,  112,    0
107547,19850607,   93,    0
107547,19850608,  114,    0
107547,19850609,  119,    0
107547,19850610,  119,    0
107547,19850611,  120,    0
107547,19850612,  108,    0
107547,19850613,  114,    0
107547,19850614,   99,    0
107547,19850615,  106,    0
107547,19850616,  121,    0
107547,19850617,  135,    0
107547,19850618,  115,    0
107547,19850619,  121,    0
107547,19850620,  109,    0
107547,19850621,  126,    0
107547,19850622,  127,    0
107547,19850623,  121,    0
107547,19850624,  119,    0
107547,19850625,  115,    0
107547,19850626,  131,    0
107547,19850627,  128,    0
107547,19850628,  132,    0
107547,19850629,  141,    0
107547,19850630,  141,    0
107547,19850701,  145,    0
107547,19850702,  149,    0
107547,19850703,  159,    0
107547,19850704,  175,    0
107547,19850705,  167,    0
107547,19850706,  130,    0
107547,19850707,  133,    0
107547,19850708,  158,    0
107547,19850709,  167,    0
107547,19850710,  168,    0
107547,19850711,  151,    0
107547,19850712,  156,    0
107547,19850713,  152,    0
107547,19850714,  150,    0
107547,19850715,  115,    0
107547,19850716,  149,    0
107547,19850717,  151,    0
107547,19850718,  140,    0
107547,19850719,  139,    0
107547,19850720,  132,    0
107547,19850721,  130,    0
107547,19850722,  157,    0
107547,19850723,  143,    0
107547,19850724,  165,    0
107547,19850725,  169,    0
107547,19850726,  169,    0
107547,19850727,  146,    0
107547,19850728,  131,    0
107547,19850729,  147,    0
107547,19850730,  168,    0
107547,19850731,  149,    0
107547,19850801,  120,    0
107547,19850802,  156,    0
107547,19850803,  139,    0
107547,19850804,  148,    0
107547,19850805,  139,    0
107547,19850806,  134,    0
107547,19850807,  143,    0
107547,19850808,  118,    0
107547,19850809,  129,    0
107547,19850810,  122,    0
107547,19850811,  129,    0
107547,19850812,  123,    0
107547,19850813,  129,    0
107547,19850814,  141,    0
107547,19850815,  134,    0
107547,19850816,  141,    0
107547,19850817,  146,    0
107547,19850818,  130,    0
107547,19850819,  158,    0
107547,19850820,  161,    0
107547,19850821,  136,    0
107547,19850822,  123,    0
107547,19850823,  127,    0
107547,19850824,  123,    0
107547,19850825,  131,    0
107547,19850826,  130,    0
107547,19850827,  135,    0
107547,19850828,  138,    0
107547,19850829,  146,    0
107547,19850830,  152,    0
107547,19850831,  146,    0
107547,19850901,  132,    0
107547,19850902,  132,    0
107547,19850903,  142,    0
107547,19850904,  125,    0
107547,19850905,  129,    0
107547,19850906,  111,    0
107547,19850907,  123,    0
107547,19850908,  161,    0
107547,19850909,  164,    0
107547,19850910,  164,    0
107547,19850911,  157,    0
107547,19850912,  154,    0
107547,19850913,  134,    0
107547,19850914,  144,    0
107547,19850915,  119,    0
107547,19850916,  152,    0
107547,19850917,  165,    0
107547,19850918,  146,    0
107547,19850919,  134,    0
107547,19850920,  122,    0
107547,19850921,  142,    0
107547,19850922,  159,    0
107547,19850923,  151,    0
107547,19850924,  151,    0
107547,19850925,  149,    0
107547,19850926,  162,    0
107547,19850927,  160,    0
107547,19850928,  155,    0
107547,19850929,  149,    0
107547,19850930,  158,    0
107547,19851001,  156,    0
107547,19851002,  154,    0
107547,19851003,  141,    0
107547,19851004,  131,    0
107547,19851005,  119,    0
107547,19851006,  129,    0
107547,19851007,  113,    0
107547,19851008,   88,    0
107547,19851009,  118,    0
107547,19851010,  132,    0
107547,19851011,  137,    0
107547,19851012,  119,    0
107547,19851013,  121,    0
107547,19851014,  129,    0
107547,19851015,   98,    0
107547,19851016,  126,    0
107547,19851017,  100,    0
107547,19851018,   95,    0
107547,19851019,  105,    0
107547,19851020,  126,    0
107547,19851021,  100,    0
107547,19851022,   92,    0
107547,19851023,   91,    0
107547,19851024,  102,    0
107547,19851025,   90,    0
107547,19851026,   92,    0
107547,19851027,   92,    0
107547,19851028,   89,    0
107547,19851029,   72,    0
107547,19851030,   82,    0
107547,19851031,   76,    0
107547,19851101,   68,    0
107547,19851102,   48,    0
107547,19851103,   46,    0
107547,19851104,   64,    0
107547,19851105,   69,    0
107547,19851106,   67,    0
107547,19851107,   97,    0
107547,19851108,  113,    0
107547,19851109,   82,    0
107547,19851110,   32,    0
107547,19851111,   43,    0
107547,19851112,   23,    0
107547,19851113,   38,    0
107547,19851114,   42,    0
107547,19851115,-9999,    9
107547,19851116,   45,    0
107547,19851117,   54,    0
107547,19851118,   46,    0
107547,19851119,   67,    0
107547,19851120,   33,    0
107547,19851121,   32,    0
107547,19851122,   41,    0
107547,19851123,   29,    0
107547,19851124,   35,    0
107547,19851125,   55,    0
107547,19851126,   42,    0
107547,19851127,   13,    0
107547,19851128,-9999,    9
107547,19851129,   17,    0
107547,19851130,   49,    0
107547,19851201,-9999,    9
107547,19851202,  119,    0
107547,19851203,  119,    0
107547,19851204,   91,    0
107547,19851205,-9999,    9
107547,19851206,   78,    0
107547,19851207,   66,    0
107547,19851208,   25,    0
107547,19851209,   47,    0
107547,19851210,   49,    0
107547,19851211,   53,    0
107547,19851212,   79,    0
107547,19851213,  118,    0
107547,19851214,  112,    0
107547,19851215,  119,    0
107547,19851216,  106,    0
107547,19851217,  115,    0
107547,19851218,   74,    0
107547,19851219,   79,    0
107547,19851220,  100,    0
107547,19851221,-9999,    9
107547,19851222,   71,    0
107547,19851223,   67,    0
107547,19851224,   34,    0
107547,19851225,   41,    0
107547,19851226,   47,    0
107547,19851227,   22,    0
107547,19851228,  -15,    0
107547,19851229,   17,    0
107547,19851230,   23,    0
107547,19851231,   38,    0
107547,19860101,   49,    0
107547,19860102,   47,    0
107547,19860103,   32,    0
107547,19860104,   36,    0
107547,19860105,   18,    0
107547,19860106,   32,    0
107547,19860107,-9999,    9
107547,19860108,   47,    0
107547,19860109,   62,    0
107547,19860110,   89,    0
107547,19860111,   56,    0
107547,19860112,   75,    0
107547,19860113,   89,    0
107547,19860114,   63,    0
107547,19860115,   59,    0
107547,19860116,   35,    0
107547,19860117,   61,    0
107547,19860118,   73,    0
107547,19860119,-9999,    9
107547,19860120,   72,    0
107547,19860121,   59,    0
107547,19860122,   60,    0
107547,19860123,   48,    0
107547,19860124,   42,    0
107547,19860125,   32,    0
107547,19860126,-9999,    9
107547,19860127,   30,    0
107547,19860128,   27,    0
107547,19860129,    8,    0
107547,19860130,   20,    0
107547,19860131,   38,    0
107547,19860201,   37,    0
107547,19860202,   41,    0
107547,19860203,   36,    0
107547,19860204,   23,    0
107547,19860205,   35,    0
107547,19860206,   -5,    0
107547,19860207,   -1,    0
107547,19860208,   14,    0
107547,19860209,-9999,    9
107547,19860210,   32,    0
107547,19860211,   43,    0
107547,19860212,   41,    0
107547,19860213,   34,    0
107547,19860214,-9999,    9
107547,19860215,   10,    0
107547,19860216,   14,    0
107547,19860217,   17,    0
107547,19860218,   18,    0
107547,19860219,   17,    0
107547,19860220,   10,    0
107547,19860221,    8,    0
107547,19860222,    5,    0
107547,19860223,-9999,    9
107547,19860224,   10,    0
107547,19860225,   19,    0
107547,19860226,   -7,    0
107547,19860227,    1,    0
107547,19860228,   15,    0
107547,19860301,   20,    0
107547,19860302,   23,    0
107547,19860303,   28,    0
107547,19860304,-9999,    9
107547,19860305,   72,    0
107547,19860306,   58,    0
107547,19860307,   43,    0
107547,19860308,   58,    0
107547,19860309,   71,    0
107547,19860310,   58,    0
107547,19860311,   75,    0
107547,19860312,   71,    0
107547,19860313,   74,    0
107547,19860314,   83,    0
107547,19860315,   89,    0
107547,19860316,   82,    0
107547,19860317,   46,    0
107547,19860318,   73,    0
107547,19860319,   43,    0
